Customer_ID,Age,Gender,Monthly_Charges,Tenure_Months,Internet_Service,Contract_Type,Support_Calls,Payment_Method,Churn
12377,36,Female,140.09,69,Cable,Month-to-Month,3,Bank Transfer,No
12378,62,Female,126.79,48,DSL,One Year,6,Bank Transfer,Yes
12379,28,Male,66.03,57,Cable,Two Year,4,E-Wallet,No
12380,18,Female,105.26,21,Fiber,One Year,1,Cash,No
12381,41,Female,89.85,20,Fiber,Two Year,0,E-Wallet,No
12382,24,Male,108.03,15,Cable,One Year,5,E-Wallet,No
12383,42,Male,108.75,69,DSL,Two Year,4,Cash,No
12384,38,Female,101.74,51,Fiber,Two Year,2,Cash,No
12385,32,Female,54.59,62,DSL,One Year,10,Credit Card,No
12386,18,Female,25.07,37,DSL,One Year,10,E-Wallet,No
12387,29,Male,79.22,6,Cable,One Year,10,Cash,No
12388,24,Male,135.83,71,Fiber,Month-to-Month,8,Bank Transfer,Yes
12389,32,Male,94.03,26,Fiber,Month-to-Month,2,Credit Card,Yes
12390,38,Male,128.21,8,Cable,One Year,1,E-Wallet,Yes
12391,36,Female,148.91,4,DSL,Month-to-Month,4,Cash,Yes
12392,46,Male,41.27,21,DSL,Two Year,8,Credit Card,No
12393,42,Male,109.93,31,Fiber,One Year,7,Credit Card,No
12394,50,Male,107.66,21,Cable,Month-to-Month,5,Bank Transfer,Yes
12395,66,Female,147.39,25,Cable,One Year,2,Credit Card,No
12396,49,Female,148.13,15,DSL,Two Year,5,E-Wallet,No
12397,66,Male,109.27,35,DSL,Two Year,4,Cash,No
12398,52,Male,51.67,49,Cable,Month-to-Month,0,Credit Card,Yes
12399,61,Female,123.81,43,Fiber,Two Year,4,Credit Card,No
12400,55,Female,33.91,41,DSL,One Year,6,E-Wallet,No
12401,43,Female,121.49,37,Cable,Month-to-Month,8,Bank Transfer,Yes
12402,28,Female,138.33,57,Cable,One Year,0,Bank Transfer,No
12403,52,Female,69.77,42,Cable,One Year,2,Cash,No
12404,25,Female,101.98,47,Fiber,One Year,7,E-Wallet,No
12405,63,Female,75.92,61,DSL,Two Year,5,Bank Transfer,No
12406,31,Female,76.91,14,DSL,One Year,4,Cash,No
12407,27,Male,60.35,68,DSL,Two Year,9,Cash,No
12408,19,Male,119.08,53,Fiber,One Year,1,Bank Transfer,No
12409,63,Male,141.7,34,DSL,Two Year,2,E-Wallet,No
12410,26,Male,142.3,24,DSL,Two Year,1,Credit Card,No
12411,20,Male,42.72,20,DSL,Two Year,0,Bank Transfer,No
12412,38,Male,133.72,69,DSL,One Year,6,Credit Card,No
12413,43,Female,115.87,30,Fiber,One Year,2,Credit Card,No
12414,25,Female,52.87,7,Cable,Two Year,6,E-Wallet,Yes
12415,65,Male,28.75,36,Cable,One Year,6,E-Wallet,No
12416,19,Male,54.84,38,DSL,Two Year,7,Cash,No
12417,23,Female,138.59,52,DSL,One Year,0,E-Wallet,No
12418,45,Female,102.31,15,DSL,Two Year,4,Cash,No
12419,46,Female,113.74,46,Fiber,Two Year,9,Bank Transfer,No
12420,43,Male,53.43,23,DSL,Month-to-Month,8,Credit Card,Yes
12421,42,Female,113.52,12,Fiber,One Year,10,E-Wallet,No
12422,29,Male,23.66,44,DSL,One Year,6,Bank Transfer,No
12423,22,Male,68.79,15,DSL,Month-to-Month,0,Cash,No
12424,51,Female,101.48,49,Cable,Two Year,7,E-Wallet,Yes
12425,65,Female,38.99,21,DSL,Two Year,2,Credit Card,No
12426,54,Male,126.99,15,Fiber,Month-to-Month,3,Bank Transfer,Yes
12427,32,Female,50.55,14,Cable,Month-to-Month,3,E-Wallet,Yes
12428,61,Female,104.8,42,Fiber,Two Year,9,E-Wallet,Yes
12429,53,Male,72.68,15,Cable,One Year,7,Bank Transfer,Yes
12430,32,Female,97.49,63,Fiber,Month-to-Month,0,Cash,No
12431,60,Male,33.97,68,Cable,Month-to-Month,7,Cash,Yes
12432,65,Male,22.2,27,Fiber,Month-to-Month,8,E-Wallet,Yes
12433,40,Female,138.24,53,Fiber,Month-to-Month,8,Cash,Yes
12434,23,Male,55.05,52,DSL,Month-to-Month,4,Cash,No
12435,63,Male,126.56,63,Cable,Month-to-Month,3,Bank Transfer,Yes
12436,67,Female,149.92,53,Cable,Two Year,3,Cash,No
12437,61,Female,47.49,57,DSL,Two Year,8,Cash,No
12438,60,Female,54.47,52,Fiber,Month-to-Month,7,Bank Transfer,Yes
12439,62,Male,106.17,43,Fiber,Two Year,9,E-Wallet,No
12440,38,Male,145.51,7,Cable,One Year,9,E-Wallet,Yes
12441,40,Female,139.06,42,Fiber,One Year,6,Bank Transfer,Yes
12442,60,Male,85.37,4,Cable,Month-to-Month,2,Credit Card,Yes
12443,33,Female,123.36,69,Cable,One Year,3,Bank Transfer,No
12444,64,Female,37.65,5,Fiber,One Year,8,Credit Card,No
12445,32,Male,147.07,41,Fiber,Two Year,7,Cash,Yes
12446,42,Female,145.37,4,Fiber,Two Year,0,E-Wallet,Yes
12447,53,Male,41.28,2,DSL,Two Year,2,Credit Card,No
12448,28,Male,58.93,67,Cable,Two Year,9,Credit Card,No
12449,68,Female,33.02,21,Fiber,One Year,1,Cash,No
12450,32,Male,55.32,70,DSL,Month-to-Month,1,E-Wallet,Yes
12451,21,Female,126.07,43,Fiber,Two Year,7,Cash,No
12452,38,Male,69.18,69,Cable,One Year,5,E-Wallet,No
12453,30,Male,31.49,9,DSL,Two Year,5,E-Wallet,No
12454,39,Male,64.49,28,Cable,One Year,3,Cash,No
12455,36,Female,147.58,26,Fiber,Two Year,0,Credit Card,Yes
12456,51,Male,101.86,3,Fiber,Month-to-Month,10,Bank Transfer,Yes
12457,31,Female,74.1,49,Fiber,Two Year,6,E-Wallet,No
12458,21,Male,41.65,17,DSL,Month-to-Month,7,E-Wallet,Yes
12459,65,Male,148.2,63,DSL,Two Year,1,Bank Transfer,No
12460,69,Female,126.71,55,DSL,Two Year,1,Bank Transfer,No
12461,63,Female,56.59,23,DSL,Two Year,0,Cash,No
12462,44,Female,29.11,34,Fiber,One Year,3,E-Wallet,No
12463,46,Female,27.36,69,Fiber,One Year,5,Cash,No
12464,64,Female,35.65,15,Fiber,Month-to-Month,4,Bank Transfer,Yes
12465,45,Male,95.5,47,DSL,Month-to-Month,3,Cash,Yes
12466,52,Male,140.74,3,DSL,One Year,3,E-Wallet,Yes
12467,25,Female,84.58,28,Fiber,Month-to-Month,9,Credit Card,Yes
12468,33,Male,129.58,3,Fiber,Month-to-Month,6,Credit Card,Yes
12469,59,Male,77.97,4,DSL,One Year,6,E-Wallet,Yes
12470,53,Male,112.12,31,Cable,One Year,1,Cash,No
12471,47,Female,115.14,45,Fiber,One Year,6,Bank Transfer,Yes
12472,35,Male,42.62,59,Fiber,One Year,1,Bank Transfer,No
12473,19,Male,66.96,45,Fiber,Two Year,3,Credit Card,No
12474,66,Male,102.85,37,DSL,One Year,0,Cash,No
12475,30,Female,29.19,65,Fiber,Month-to-Month,4,Bank Transfer,No
12476,21,Male,67.0,9,Fiber,Two Year,0,Bank Transfer,No
12477,43,Male,89.52,17,Fiber,Two Year,3,E-Wallet,No
12478,42,Female,149.51,65,Fiber,Month-to-Month,8,Cash,Yes
12479,47,Female,81.69,3,Fiber,Two Year,7,Cash,Yes
12480,28,Male,126.09,26,Cable,Month-to-Month,5,Bank Transfer,Yes
12481,24,Male,76.17,53,Cable,Two Year,7,Cash,No
12482,48,Female,123.53,31,Fiber,Two Year,4,Cash,No
12483,61,Female,97.4,26,Fiber,Month-to-Month,6,Cash,Yes
12484,27,Female,135.26,23,Fiber,Month-to-Month,7,E-Wallet,No
12485,56,Female,73.42,30,Fiber,Month-to-Month,6,Bank Transfer,No
12486,30,Female,98.56,10,DSL,Month-to-Month,3,Credit Card,Yes
12487,48,Female,101.9,64,DSL,One Year,4,Cash,No
12488,24,Female,74.26,22,DSL,One Year,9,Bank Transfer,No
12489,66,Male,38.76,15,Cable,Month-to-Month,5,Credit Card,No
12490,59,Female,32.16,56,Fiber,One Year,10,E-Wallet,Yes
12491,59,Female,22.17,20,DSL,Month-to-Month,5,Bank Transfer,Yes
12492,53,Male,133.56,47,Fiber,Month-to-Month,8,E-Wallet,Yes
12493,37,Female,50.74,53,Fiber,Two Year,9,Bank Transfer,Yes
12494,21,Female,47.5,53,Cable,Month-to-Month,1,E-Wallet,No
12495,24,Male,115.68,1,Cable,Month-to-Month,5,Bank Transfer,Yes
12496,18,Female,61.6,2,DSL,Month-to-Month,2,E-Wallet,Yes
12497,61,Male,85.79,58,DSL,Month-to-Month,1,Credit Card,Yes
12498,62,Male,41.13,19,Cable,Two Year,5,Bank Transfer,No
12499,59,Male,144.77,62,Cable,Month-to-Month,3,Credit Card,Yes
12500,64,Male,130.71,12,Fiber,Two Year,4,Cash,No
12501,30,Female,132.29,26,Fiber,Month-to-Month,4,Credit Card,Yes
12502,39,Male,72.88,27,DSL,Two Year,2,Bank Transfer,No
12503,38,Male,119.11,29,DSL,One Year,3,Credit Card,No
12504,39,Female,38.7,15,Cable,Two Year,2,Bank Transfer,No
12505,45,Male,21.12,46,DSL,Two Year,6,E-Wallet,No
12506,26,Male,22.6,1,Fiber,Month-to-Month,0,Cash,Yes
12507,43,Male,96.26,60,Cable,Two Year,5,Credit Card,No
12508,26,Male,79.2,57,Fiber,Two Year,3,Cash,No
12509,32,Female,87.34,3,Cable,Month-to-Month,0,Credit Card,Yes
12510,27,Male,20.97,18,Cable,One Year,0,Bank Transfer,No
12511,41,Female,74.95,52,Fiber,One Year,4,Credit Card,No
12512,59,Female,113.35,60,DSL,One Year,4,Cash,No
12513,25,Male,77.55,34,DSL,Two Year,9,Credit Card,No
12514,41,Male,115.19,60,DSL,Month-to-Month,6,Cash,Yes
12515,33,Male,50.29,26,DSL,One Year,3,Cash,No
12516,66,Male,125.71,19,Fiber,One Year,8,Bank Transfer,Yes
12517,43,Female,96.5,22,Cable,One Year,3,E-Wallet,No
12518,44,Female,47.4,33,Fiber,One Year,6,E-Wallet,No
12519,54,Female,50.77,38,DSL,Month-to-Month,4,Credit Card,Yes
12520,21,Male,101.64,35,DSL,One Year,4,Cash,No
12521,67,Female,127.89,67,Fiber,Two Year,5,Bank Transfer,Yes
12522,41,Male,74.03,10,Cable,Two Year,7,E-Wallet,Yes
12523,36,Male,53.58,15,Fiber,Month-to-Month,4,Bank Transfer,No
12524,53,Male,132.71,11,Fiber,One Year,2,Bank Transfer,Yes
12525,56,Male,107.0,24,Fiber,One Year,5,Cash,No
12526,27,Male,78.25,4,Cable,Two Year,1,Credit Card,No
12527,42,Female,83.43,13,Fiber,Month-to-Month,7,Cash,Yes
12528,35,Female,46.55,57,Fiber,Two Year,7,E-Wallet,No
12529,36,Male,101.48,37,DSL,Month-to-Month,2,E-Wallet,Yes
12530,53,Female,66.64,48,Fiber,Month-to-Month,7,Bank Transfer,Yes
12531,27,Male,149.43,71,DSL,Month-to-Month,8,Cash,Yes
12532,50,Male,82.42,1,DSL,Two Year,4,Cash,No
12533,67,Male,83.17,60,DSL,Month-to-Month,4,Bank Transfer,No
12534,22,Female,93.56,12,Cable,Two Year,5,Credit Card,No
12535,64,Male,139.18,21,DSL,Two Year,6,Bank Transfer,Yes
12536,66,Male,124.11,11,Fiber,One Year,2,Bank Transfer,No
12537,52,Female,78.65,44,Fiber,Two Year,4,E-Wallet,No
12538,61,Female,113.43,58,DSL,Two Year,0,Cash,No
12539,51,Female,96.21,44,DSL,One Year,10,E-Wallet,No
12540,50,Male,84.01,34,Fiber,One Year,9,Bank Transfer,No
12541,38,Male,45.0,25,DSL,One Year,4,Cash,No
12542,34,Female,80.31,4,Cable,Month-to-Month,3,Bank Transfer,Yes
12543,39,Male,51.96,64,DSL,Month-to-Month,0,Bank Transfer,No
12544,65,Female,138.93,16,Cable,One Year,6,Credit Card,Yes
12545,54,Female,63.6,10,Cable,Month-to-Month,0,E-Wallet,No
12546,32,Male,143.79,66,Cable,One Year,7,E-Wallet,Yes
12547,52,Male,89.3,35,DSL,Month-to-Month,9,Bank Transfer,Yes
12548,45,Female,102.1,6,Cable,Two Year,1,Credit Card,No
12549,24,Female,90.58,19,Cable,Month-to-Month,9,Bank Transfer,Yes
12550,49,Female,36.82,59,DSL,Month-to-Month,4,Bank Transfer,Yes
12551,28,Female,68.86,53,Cable,Two Year,5,Bank Transfer,No
12552,27,Male,32.89,8,DSL,One Year,8,Credit Card,No
12553,26,Female,100.98,10,Fiber,Month-to-Month,6,Cash,Yes
12554,31,Female,78.09,67,Cable,Month-to-Month,5,Credit Card,No
12555,30,Female,121.14,38,DSL,Two Year,4,Bank Transfer,No
12556,42,Male,48.66,29,Fiber,Two Year,5,Cash,No
12557,19,Male,41.39,15,Cable,Two Year,10,Bank Transfer,No
12558,52,Female,72.82,23,Cable,Two Year,3,Credit Card,No
12559,24,Male,140.46,46,DSL,One Year,0,Credit Card,No
12560,38,Male,112.35,28,Fiber,Month-to-Month,8,Cash,Yes
12561,35,Male,74.46,26,DSL,Month-to-Month,10,Credit Card,Yes
12562,20,Female,87.25,10,Cable,Month-to-Month,4,Bank Transfer,No
12563,59,Female,30.95,47,Cable,Month-to-Month,7,Cash,Yes
12564,56,Male,147.99,4,Cable,One Year,6,E-Wallet,Yes
12565,58,Female,106.63,55,Cable,Month-to-Month,7,Bank Transfer,Yes
12566,66,Female,57.1,66,Fiber,One Year,0,E-Wallet,No
12567,28,Male,96.16,67,Fiber,One Year,8,Cash,Yes
12568,56,Male,34.23,7,DSL,Two Year,0,Cash,No
12569,41,Female,145.56,55,DSL,Two Year,2,Bank Transfer,Yes
12570,63,Male,42.72,31,DSL,Month-to-Month,7,Credit Card,No
12571,36,Female,104.24,19,Cable,One Year,10,Bank Transfer,No
12572,21,Female,51.91,28,DSL,Two Year,0,Credit Card,No
12573,43,Male,113.28,28,Fiber,One Year,0,Credit Card,Yes
12574,55,Female,120.99,19,DSL,Two Year,5,Bank Transfer,No
12575,59,Female,107.54,20,DSL,One Year,4,Cash,No
12576,49,Male,99.88,13,Fiber,Month-to-Month,10,Bank Transfer,Yes
12577,56,Male,136.02,43,Fiber,Month-to-Month,5,E-Wallet,Yes
12578,62,Male,30.22,11,Cable,One Year,2,Cash,No
12579,63,Female,63.02,48,Fiber,Two Year,9,Credit Card,No
12580,53,Male,52.28,15,Fiber,Two Year,9,Cash,Yes
12581,57,Male,148.44,17,DSL,Month-to-Month,5,Bank Transfer,Yes
12582,54,Male,70.62,54,Fiber,Month-to-Month,1,Cash,Yes
12583,50,Male,115.24,50,Cable,Month-to-Month,7,Credit Card,Yes
12584,53,Female,109.01,28,DSL,Two Year,5,Credit Card,No
12585,20,Female,47.57,4,Cable,Two Year,3,Cash,No
12586,26,Male,51.07,22,Fiber,Month-to-Month,3,E-Wallet,No
12587,25,Female,56.57,39,Cable,One Year,10,Credit Card,No
12588,50,Male,73.45,34,Cable,Two Year,6,E-Wallet,Yes
12589,23,Male,50.46,44,Fiber,Month-to-Month,2,Credit Card,Yes
12590,58,Female,22.55,42,Fiber,One Year,10,Cash,Yes
12591,56,Female,134.32,40,DSL,Two Year,2,Credit Card,No
12592,21,Male,145.53,12,DSL,One Year,5,E-Wallet,Yes
12593,30,Male,64.4,2,DSL,One Year,8,E-Wallet,Yes
12594,66,Female,64.01,28,Fiber,Two Year,0,Cash,No
12595,19,Male,20.92,67,Cable,Month-to-Month,4,E-Wallet,Yes
12596,22,Female,108.43,71,Cable,One Year,0,E-Wallet,No
12597,61,Male,127.31,10,DSL,Month-to-Month,0,Cash,Yes
12598,44,Male,39.06,57,DSL,Two Year,2,Credit Card,No
12599,49,Female,40.76,37,Fiber,One Year,2,Cash,No
12600,38,Female,122.71,64,Cable,One Year,3,Credit Card,No
12601,25,Female,100.12,40,DSL,One Year,2,Credit Card,No
12602,55,Female,25.83,60,Fiber,One Year,5,Credit Card,No
12603,25,Female,100.93,48,DSL,One Year,3,Bank Transfer,Yes
12604,67,Female,60.16,19,Fiber,Two Year,7,Credit Card,No
12605,20,Female,67.93,33,Cable,One Year,0,Cash,No
12606,61,Male,120.07,44,Fiber,Two Year,7,Cash,Yes
12607,20,Male,125.42,37,DSL,Month-to-Month,10,Cash,Yes
12608,39,Male,72.05,36,DSL,Two Year,0,Bank Transfer,No
12609,23,Female,143.13,21,Cable,One Year,10,E-Wallet,Yes
12610,19,Female,72.84,2,Cable,Month-to-Month,0,Bank Transfer,Yes
12611,40,Female,120.34,31,DSL,Two Year,6,Cash,Yes
12612,61,Male,82.9,30,DSL,Two Year,0,Cash,No
12613,19,Female,136.68,44,DSL,Two Year,8,E-Wallet,Yes
12614,55,Female,138.01,12,Cable,One Year,7,Bank Transfer,Yes
12615,34,Male,31.36,51,DSL,One Year,0,Cash,No
12616,52,Female,141.74,49,Cable,Two Year,1,Credit Card,No
12617,51,Male,127.32,24,DSL,Two Year,1,Credit Card,No
12618,40,Male,122.87,24,Fiber,Month-to-Month,1,Cash,Yes
12619,47,Female,46.12,60,Fiber,One Year,5,Credit Card,No
12620,69,Female,124.67,11,DSL,One Year,3,E-Wallet,No
12621,25,Female,130.52,13,Fiber,Month-to-Month,7,Cash,Yes
12622,39,Male,57.59,64,Cable,Two Year,0,Bank Transfer,No
12623,61,Male,143.79,20,Fiber,Two Year,9,Cash,No
12624,53,Male,26.48,71,Fiber,Month-to-Month,3,E-Wallet,Yes
12625,22,Female,39.49,28,Cable,Two Year,9,Bank Transfer,No
12626,30,Female,89.89,2,Fiber,Two Year,10,E-Wallet,No
12627,46,Female,94.85,43,Fiber,Month-to-Month,4,Credit Card,No
12628,48,Female,103.87,8,DSL,Month-to-Month,8,Credit Card,Yes
12629,64,Male,22.21,13,Cable,Month-to-Month,4,Credit Card,No
12630,33,Male,144.85,35,Cable,Two Year,10,E-Wallet,Yes
12631,59,Male,25.8,23,DSL,Month-to-Month,2,E-Wallet,Yes
12632,47,Male,38.6,46,DSL,Two Year,10,Cash,No
12633,33,Female,21.82,15,Fiber,One Year,3,Bank Transfer,No
12634,29,Female,93.69,2,Fiber,One Year,9,Bank Transfer,Yes
12635,34,Female,141.19,61,Fiber,Month-to-Month,6,E-Wallet,Yes
12636,33,Male,106.57,64,DSL,Two Year,0,E-Wallet,No
12637,29,Male,126.95,52,Cable,Two Year,10,Credit Card,Yes
12638,25,Female,21.73,36,Fiber,Two Year,5,E-Wallet,No
12639,37,Female,90.46,67,DSL,Month-to-Month,7,Credit Card,Yes
12640,20,Male,79.74,69,Cable,Two Year,0,E-Wallet,No
12641,33,Female,84.87,67,DSL,Two Year,7,Bank Transfer,Yes
12642,47,Male,29.39,47,Fiber,Two Year,6,Cash,No
12643,62,Male,108.98,2,DSL,One Year,0,E-Wallet,No
12644,40,Male,85.42,44,DSL,Two Year,8,Credit Card,No
12645,45,Female,119.47,64,DSL,One Year,10,Cash,Yes
12646,68,Female,83.09,28,DSL,Two Year,2,Credit Card,No
12647,57,Male,39.42,54,Cable,Two Year,1,Credit Card,No
12648,22,Female,104.27,67,Fiber,Two Year,6,Cash,Yes
12649,37,Male,42.41,36,Cable,One Year,10,Cash,No
12650,57,Male,133.41,63,DSL,Two Year,2,Cash,No
12651,61,Male,99.71,25,DSL,Month-to-Month,0,E-Wallet,Yes
12652,18,Male,40.44,48,Fiber,Two Year,9,Cash,No
12653,47,Female,145.1,39,Fiber,One Year,2,E-Wallet,No
12654,38,Male,87.39,47,Cable,One Year,5,Bank Transfer,No
12655,37,Male,29.48,21,Cable,Month-to-Month,2,Bank Transfer,No
12656,23,Female,101.49,30,Fiber,Month-to-Month,4,Credit Card,Yes
12657,39,Male,52.92,31,Cable,Month-to-Month,8,Credit Card,Yes
12658,35,Male,124.48,26,DSL,One Year,6,E-Wallet,No
12659,25,Female,126.32,22,DSL,Two Year,1,Credit Card,No
12660,56,Female,147.26,21,Fiber,Two Year,0,Bank Transfer,No
12661,49,Female,85.24,1,Cable,Month-to-Month,6,E-Wallet,Yes
12662,50,Male,79.14,37,DSL,Month-to-Month,3,E-Wallet,No
12663,33,Female,117.95,46,Fiber,Two Year,10,Cash,No
12664,29,Female,37.22,9,Cable,Month-to-Month,6,E-Wallet,Yes
12665,55,Male,91.1,17,DSL,Two Year,5,Credit Card,No
12666,69,Male,91.01,47,Cable,Two Year,6,Bank Transfer,No
12667,51,Male,31.63,59,Cable,Two Year,3,Credit Card,No
12668,31,Male,74.34,54,Cable,Two Year,2,Bank Transfer,No
12669,53,Male,130.93,12,Fiber,One Year,4,Cash,No
12670,50,Female,131.3,64,DSL,Two Year,2,Bank Transfer,No
12671,40,Female,32.9,6,Fiber,Month-to-Month,2,Cash,No
12672,67,Female,31.79,53,DSL,Month-to-Month,3,Credit Card,No
12673,62,Male,54.15,16,DSL,Month-to-Month,7,Cash,Yes
12674,19,Male,133.72,5,Fiber,Month-to-Month,1,E-Wallet,Yes
12675,58,Male,36.76,46,Fiber,One Year,3,E-Wallet,No
12676,38,Female,113.6,14,DSL,Two Year,10,Bank Transfer,Yes
12677,19,Female,33.15,44,DSL,Two Year,2,Credit Card,No
12678,44,Male,101.01,63,DSL,Month-to-Month,6,Credit Card,Yes
12679,26,Female,66.29,52,Cable,Month-to-Month,1,Bank Transfer,Yes
12680,18,Male,122.56,26,DSL,Month-to-Month,0,E-Wallet,Yes
12681,28,Female,50.38,53,Fiber,Two Year,9,Cash,No
12682,20,Female,103.1,29,Fiber,One Year,0,Bank Transfer,No
12683,69,Female,50.64,19,Fiber,One Year,5,Cash,No
12684,40,Male,112.78,47,DSL,One Year,2,Cash,No
12685,43,Female,133.58,8,DSL,One Year,6,Credit Card,Yes
12686,21,Female,36.48,23,Cable,Month-to-Month,7,E-Wallet,Yes
12687,35,Male,132.66,35,Cable,Two Year,4,Cash,No
12688,23,Female,97.16,53,Fiber,Month-to-Month,4,E-Wallet,Yes
12689,52,Male,36.52,58,Cable,One Year,1,Credit Card,No
12690,39,Male,75.58,5,Cable,Month-to-Month,7,Bank Transfer,Yes
12691,60,Male,40.91,16,Fiber,One Year,9,Bank Transfer,Yes
12692,32,Male,111.05,17,DSL,Two Year,0,Credit Card,No
12693,39,Male,118.65,32,Cable,One Year,9,Credit Card,No
12694,54,Female,33.75,52,DSL,Month-to-Month,8,Cash,Yes
12695,69,Male,85.8,20,Fiber,Two Year,0,Credit Card,No
12696,59,Male,125.9,66,Fiber,One Year,0,Bank Transfer,No
12697,29,Male,141.7,1,Cable,One Year,0,E-Wallet,No
12698,64,Male,86.76,58,Fiber,Two Year,6,E-Wallet,Yes
12699,66,Female,143.54,44,Fiber,Month-to-Month,3,E-Wallet,Yes
12700,59,Male,89.64,6,Fiber,Two Year,6,E-Wallet,Yes
12701,55,Female,71.24,50,Cable,Month-to-Month,4,Credit Card,No
12702,35,Male,130.27,20,Cable,One Year,6,Credit Card,Yes
12703,62,Female,84.09,14,Cable,One Year,9,E-Wallet,Yes
12704,52,Male,81.35,5,Fiber,Two Year,6,Credit Card,No
12705,47,Male,83.74,41,DSL,One Year,3,Cash,No
12706,41,Female,130.08,40,Fiber,Two Year,1,Credit Card,No
12707,59,Male,128.15,34,Cable,One Year,7,Cash,No
12708,47,Female,72.46,45,DSL,One Year,1,Cash,No
12709,31,Male,63.33,71,DSL,Month-to-Month,8,Credit Card,Yes
12710,23,Female,83.95,71,Cable,Two Year,4,E-Wallet,No
12711,20,Male,94.46,27,DSL,Two Year,8,Cash,No
12712,33,Male,50.98,44,DSL,One Year,8,Credit Card,Yes
12713,24,Female,123.21,33,Cable,Month-to-Month,7,Bank Transfer,Yes
12714,69,Male,83.24,33,DSL,Month-to-Month,7,E-Wallet,Yes
12715,31,Male,63.43,44,DSL,Two Year,3,Bank Transfer,No
12716,26,Male,33.89,20,Cable,Two Year,3,Cash,No
12717,32,Male,51.05,36,DSL,One Year,1,Bank Transfer,No
12718,38,Male,143.41,7,DSL,Two Year,3,Credit Card,Yes
12719,52,Male,59.66,32,DSL,One Year,3,E-Wallet,No
12720,19,Female,41.95,67,DSL,Month-to-Month,5,Cash,No
12721,44,Female,79.89,39,Cable,Two Year,2,Credit Card,No
12722,19,Female,59.92,24,Fiber,Month-to-Month,1,E-Wallet,No
12723,52,Male,24.57,70,Fiber,Month-to-Month,7,Cash,No
12724,35,Female,62.01,54,DSL,One Year,1,Cash,No
12725,31,Male,90.73,38,Cable,Month-to-Month,7,Cash,No
12726,37,Male,91.72,32,Cable,One Year,6,Cash,No
12727,35,Male,66.35,45,DSL,One Year,2,Bank Transfer,No
12728,27,Male,78.15,61,Fiber,Month-to-Month,5,Bank Transfer,No
12729,42,Female,145.52,70,DSL,Month-to-Month,5,Bank Transfer,No
12730,19,Male,69.06,53,Cable,One Year,9,Cash,Yes
12731,42,Female,53.57,51,Cable,One Year,4,Bank Transfer,No
12732,50,Male,51.65,56,Fiber,Month-to-Month,7,E-Wallet,No
12733,53,Female,79.51,27,Cable,One Year,10,Cash,No
12734,48,Female,118.74,38,Cable,One Year,4,E-Wallet,No
12735,31,Female,46.78,62,Cable,Two Year,6,E-Wallet,No
12736,18,Female,112.21,18,Fiber,Two Year,5,Bank Transfer,No
12737,63,Female,22.75,64,Cable,Two Year,10,Cash,No
12738,33,Female,74.46,30,DSL,Two Year,6,Bank Transfer,No
12739,63,Male,120.86,49,Fiber,Two Year,8,Bank Transfer,No
12740,69,Female,64.04,41,DSL,One Year,2,Bank Transfer,No
12741,20,Male,93.29,13,DSL,One Year,9,Cash,Yes
12742,52,Female,46.65,34,Fiber,Two Year,6,Cash,No
12743,58,Male,116.46,25,DSL,Month-to-Month,9,Bank Transfer,Yes
12744,23,Female,26.8,66,Fiber,Two Year,2,E-Wallet,No
12745,42,Female,130.83,18,DSL,Month-to-Month,1,E-Wallet,Yes
12746,30,Male,45.77,5,Fiber,One Year,6,Cash,Yes
12747,51,Female,133.67,19,Cable,Month-to-Month,3,Credit Card,No
12748,25,Female,65.83,42,Cable,One Year,0,Bank Transfer,No
12749,38,Female,113.95,18,DSL,Month-to-Month,5,Bank Transfer,Yes
12750,51,Male,61.5,32,Cable,One Year,10,Credit Card,Yes
12751,21,Female,137.77,21,Fiber,One Year,5,Cash,No
12752,42,Male,36.46,10,DSL,Two Year,5,E-Wallet,No
12753,32,Female,43.21,37,Cable,One Year,1,Cash,No
12754,21,Female,84.09,49,Cable,Two Year,0,E-Wallet,No
12755,62,Male,30.65,13,DSL,Two Year,2,E-Wallet,No
12756,29,Female,45.48,55,Cable,Two Year,1,Cash,No
12757,49,Female,142.69,17,Cable,Month-to-Month,5,Bank Transfer,No
12758,49,Male,146.94,9,DSL,Month-to-Month,5,Bank Transfer,Yes
12759,45,Female,68.91,44,Cable,One Year,4,Bank Transfer,No
12760,30,Male,140.03,46,Cable,Two Year,9,E-Wallet,Yes
12761,48,Male,90.83,8,Cable,Two Year,9,Bank Transfer,No
12762,31,Male,55.07,37,Cable,One Year,4,E-Wallet,No
12763,37,Female,111.31,19,DSL,Two Year,8,Bank Transfer,Yes
12764,35,Male,105.66,63,Fiber,One Year,4,Cash,No
12765,46,Male,148.59,46,Fiber,Two Year,9,Credit Card,Yes
12766,23,Female,54.46,71,Cable,Month-to-Month,5,E-Wallet,Yes
12767,49,Male,107.37,26,Cable,One Year,10,Cash,Yes
12768,46,Female,26.76,46,Fiber,One Year,3,E-Wallet,No
12769,60,Female,34.77,46,Cable,Month-to-Month,9,E-Wallet,Yes
12770,19,Female,20.51,14,Fiber,One Year,0,Cash,No
12771,40,Female,149.93,63,DSL,Month-to-Month,3,Bank Transfer,Yes
12772,36,Male,124.3,3,DSL,Two Year,1,E-Wallet,No
12773,48,Male,122.27,28,DSL,Month-to-Month,9,Credit Card,Yes
12774,68,Male,86.26,29,DSL,Month-to-Month,2,Credit Card,Yes
